État civil,Mode d'application,Ordre d'application,Cours,Présence jour/soir,Qualification antérieure,Nationalité,Qualification mère,Qualification père,Occupation mère,Occupation père,Déplacé,Besoins éducatifs spéciaux,Dettes,Frais de scolarité à jour,Sexe,Bourse,Âge à l'inscription,International,Unités curriculaires 1er semestre (créditées),Unités curriculaires 1er semestre (inscrits),Unités curriculaires 1er semestre (évaluations),Unités curriculaires 1er semestre (approuvées),Unités curriculaires 1er semestre (note),Unités curriculaires 1er semestre (sans évaluations),Unités curriculaires 2e semestre (créditées),Unités curriculaires 2e semestre (inscrits),Unités curriculaires 2e semestre (évaluations),Unités curriculaires 2e semestre (approuvées),Unités curriculaires 2e semestre (note),Unités curriculaires 2e semestre (sans évaluations),Taux de chômage,Taux d'inflation,PIB,Cible
Célibataire,2e phase – contingent général,1,Service social,Jour,Étude secondaire,Portugais,Cours de commerce général,Étude de base de 2e cycle (6e/7e/8e année) ou équivalent,Techniciens et professions de niveau intermédiaire,Techniciens et professions de niveau intermédiaire,Oui,Non,Non,Non,Femme,Non,19,Non,0,6,13,4,11.0,0,0,6,13,2,11.5,0,12.7,3.7,-1.7,0
Célibataire,1ère phase – contingent général,1,Conception d'animation et multimédia,Jour,Étude secondaire,Portugais,Étude supérieure – diplôme,Étude supérieure – diplôme,Spécialistes en activités intellectuelles et scientifiques,"Travailleurs des services personnels, de la sécurité et de la sûreté et vendeurs",Oui,Non,Non,Oui,Femme,Non,19,Non,6,12,13,12,12.333333333333334,0,4,11,12,10,12.727272727272728,0,8.9,1.4,3.51,0
Célibataire,3ème phase – contingent général,4,Éducation de base,Jour,Étude secondaire,Portugais,Cours de commerce général,Étude de base de 1er cycle (4e/5e année) ou équivalent,Travailleurs sans compétences,"Agriculteurs et travailleurs qualifiés de l’agriculture, des pêches et des forêts",Oui,Non,Oui,Non,Femme,Non,20,Non,0,7,9,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,0
Marié(e),Changement de cours,1,Gestion (présence en soirée),Soir,Étude secondaire,Portugais,Comptabilité et administration supplémentaires,Étude de base de 3e cycle (9ème/10ème/11ème année) ou équivalent,Techniciens et professions de niveau intermédiaire,Techniciens et professions de niveau intermédiaire,Non,Non,Non,Non,Femme,Non,39,Non,11,15,15,12,11.916666666666666,0,8,13,14,8,11.25,0,10.8,1.4,1.74,0
Marié(e),Plus de 23 ans,2,Service Social (présence en soirée),Soir,Étude de base de 3e cycle (9ème/10ème/11ème année) ou équivalent,Portugais,Cours Général d'Administration et de Commerce,Étude de base de 1er cycle (4e/5e année) ou équivalent,Personnel administratif,"Ouvriers qualifiés de l’industrie, de la construction et des artisans",Non,Non,Oui,Oui,Femme,Non,37,Non,0,6,9,6,11.833333333333334,0,0,6,7,6,11.0,0,7.6,2.6,0.32,1
Marié(e),Plus de 23 ans,1,Soins infirmier,Jour,Étude supérieure – diplôme,Portugais,Étude secondaire – 12e année de scolarité ou équivalent,Étude secondaire – 12e année de scolarité ou équivalent,Personnel administratif,"Agriculteurs et travailleurs qualifiés de l’agriculture, des pêches et des forêts",Non,Non,Oui,Non,Femme,Non,30,Non,3,7,11,3,12.333333333333334,0,3,7,9,3,11.666666666666666,0,13.9,-0.3,0.79,0
Marié(e),Changement de cours,1,Gestion (présence en soirée),Soir,Étude supérieure – diplôme,Portugais,Cours Général d'Administration et de Commerce,Étude de base de 1er cycle (4e/5e année) ou équivalent,Travailleurs sans compétences,Travailleurs sans compétences,Non,Non,Non,Oui,Femme,Non,41,Non,5,10,11,10,14.3,0,5,10,10,10,14.2,0,12.7,3.7,-1.7,1
Divorcé(e),Plus de 23 ans,1,Soins infirmier,Jour,Étude de base de 3e cycle (9ème/10ème/11ème année) ou équivalent,Portugais,Cours Général d'Administration et de Commerce,Étude de base de 1er cycle (4e/5e année) ou équivalent,"Travailleurs des services personnels, de la sécurité et de la sûreté et vendeurs","Ouvriers qualifiés de l’industrie, de la construction et des artisans",Non,Non,Non,Non,Femme,Non,40,Non,0,8,11,5,11.832,4,0,8,11,5,11.832,4,9.4,-0.8,-3.12,0
Célibataire,1ère phase – contingent général,1,Gestion,Jour,Étude secondaire,Portugais,12e année de scolarité – non terminée,Cours technico-professionnel,Personnel administratif,Techniciens et professions de niveau intermédiaire,Non,Non,Non,Oui,Femme,Non,20,Non,0,5,13,2,10.0,1,0,5,10,0,0.0,0,9.4,-0.8,-3.12,0
Marié(e),1ère phase – contingent général,1,Gestion (présence en soirée),Soir,Étude secondaire,Portugais,Cours de commerce général,Étude de base de 3e cycle (9ème/10ème/11ème année) ou équivalent,Travailleurs sans compétences,Travailleurs sans compétences,Non,Non,Non,Oui,Femme,Non,28,Non,0,5,5,5,12.0,0,0,5,6,5,11.6,0,7.6,2.6,0.32,1
Célibataire,3ème phase – contingent général,2,Éducation de base,Jour,Étude secondaire,Portugais,Cours de commerce général,Étude de base de 1er cycle (4e/5e année) ou équivalent,Travailleurs sans compétences,Personnel administratif,Oui,Non,Oui,Non,Femme,Non,19,Non,0,7,11,5,12.2,0,0,7,13,0,0.0,0,12.4,0.5,1.79,0
Célibataire,1ère phase – contingent général,1,Gestion de la publicité et du marketing,Jour,Étude secondaire,Portugais,Cours Général d'Administration et de Commerce,Étude de base de 1er cycle (4e/5e année) ou équivalent,"Travailleurs des services personnels, de la sécurité et de la sûreté et vendeurs",Travailleurs sans compétences,Oui,Non,Non,Oui,Femme,Non,23,Non,0,5,7,3,11.333333333333334,0,0,5,5,4,11.25,0,7.6,2.6,0.32,0
Célibataire,Titulaires d'autres formations supérieures,1,Service Social (présence en soirée),Soir,Étude supérieure – maîtrise,Portugais,Étude supérieure – baccalauréat,Étude supérieure – diplôme,Spécialistes en activités intellectuelles et scientifiques,Spécialistes en activités intellectuelles et scientifiques,Non,Non,Non,Oui,Femme,Non,18,Non,10,16,24,13,13.846153846153848,0,7,11,15,9,12.555555555555555,0,15.5,2.8,-4.06,0
Célibataire,Plus de 23 ans,1,Soins infirmier,Jour,Étude secondaire,Portugais,Étude secondaire – 12e année de scolarité ou équivalent,Étude de base de 3e cycle (9ème/10ème/11ème année) ou équivalent,Personnel administratif,"Opérateurs d'installations, de machines et ouvriers d'assemblage",Non,Non,Non,Oui,Femme,Non,24,Non,0,8,8,7,12.412857142857144,0,0,8,8,7,12.412857142857144,0,10.8,1.4,1.74,1
Célibataire,1ère phase – contingent général,2,Soins infirmier,Jour,Étude secondaire,Portugais,Cours de commerce général,Étude de base de 3e cycle (9ème/10ème/11ème année) ou équivalent,"Ouvriers qualifiés de l’industrie, de la construction et des artisans","Ouvriers qualifiés de l’industrie, de la construction et des artisans",Oui,Non,Non,Oui,Femme,Non,19,Non,0,8,11,7,12.545714285714286,0,0,8,11,7,12.545714285714286,0,10.8,1.4,1.74,1
Célibataire,1ère phase – contingent général,1,Journalisme et communication,Jour,Étude secondaire,Portugais,Cours Général d'Administration et de Commerce,Étude de base de 3e cycle (9ème/10ème/11ème année) ou équivalent,Travailleurs sans compétences,Métiers des Forces armées,Oui,Non,Non,Oui,Femme,Non,19,Non,0,6,12,3,13.0,0,0,6,13,2,14.0,0,9.4,-0.8,-3.12,0
Célibataire,Plus de 23 ans,1,Agronomie,Jour,Étude secondaire,Portugais,Cours Général d'Administration et de Commerce,Étude de base de 1er cycle (4e/5e année) ou équivalent,Travailleurs sans compétences,Travailleurs sans compétences,Non,Non,Oui,Non,Femme,Non,48,Non,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,0
Marié(e),Changement de cours,1,Gestion (présence en soirée),Soir,Étude supérieure – baccalauréat,Portugais,Cours Général d'Administration et de Commerce,Étude de base de 1er cycle (4e/5e année) ou équivalent,Travailleurs sans compétences,Travailleurs sans compétences,Non,Non,Non,Non,Femme,Non,38,Non,9,12,12,9,12.22222222222222,2,9,12,12,9,13.0,0,9.4,-0.8,-3.12,0
Célibataire,2e phase – contingent général,1,Gestion,Jour,Étude secondaire,Portugais,Étude secondaire – 12e année de scolarité ou équivalent,Étude de base de 1er cycle (4e/5e année) ou équivalent,Techniciens et professions de niveau intermédiaire,"Ouvriers qualifiés de l’industrie, de la construction et des artisans",Non,Non,Non,Oui,Femme,Non,19,Non,0,5,10,5,13.285714285714286,0,0,5,8,5,13.0,0,12.7,3.7,-1.7,1
Marié(e),Plus de 23 ans,1,Gestion (présence en soirée),Soir,Autre – 11e année de scolarité,Portugais,Cours Général d'Administration et de Commerce,Étude secondaire – 12e année de scolarité ou équivalent,Travailleurs sans compétences,Personnel administratif,Non,Non,Non,Oui,Homme,Non,30,Non,0,5,7,3,11.666666666666666,0,0,5,8,1,11.0,0,7.6,2.6,0.32,0
Célibataire,Titulaires d'un diplôme de spécialisation technologique,1,Agronomie,Jour,Cours de spécialisation technologique,Portugais,Cours Général d'Administration et de Commerce,Étude de base de 3e cycle (9ème/10ème/11ème année) ou équivalent,Travailleurs sans compétences,Travailleurs sans compétences,Non,Non,Non,Oui,Homme,Oui,24,Non,0,6,9,6,13.555555555555555,0,0,6,7,6,12.666666666666666,0,13.9,-0.3,0.79,1
Célibataire,2e phase – contingent général,5,Journalisme et communication,Jour,Étude secondaire,Portugais,Étude secondaire – 12e année de scolarité ou équivalent,Étude de base de 3e cycle (9ème/10ème/11ème année) ou équivalent,Travailleurs sans compétences,"Travailleurs des services personnels, de la sécurité et de la sûreté et vendeurs",Oui,Non,Non,Oui,Homme,Non,19,Non,0,6,6,6,13.166666666666666,0,0,6,8,6,12.428571428571429,0,16.2,0.3,-0.92,1
Célibataire,1ère phase – contingent général,1,Tourisme,Jour,Étude secondaire,Portugais,Étude secondaire – 12e année de scolarité ou équivalent,Étude secondaire – 12e année de scolarité ou équivalent,"Travailleurs des services personnels, de la sécurité et de la sûreté et vendeurs","Travailleurs des services personnels, de la sécurité et de la sûreté et vendeurs",Oui,Non,Non,Oui,Homme,Oui,21,Non,0,6,6,6,11.666666666666666,0,0,6,7,5,12.2,0,10.8,1.4,1.74,1
Célibataire,1ère phase – contingent général,2,Gestion (présence en soirée),Soir,Étude secondaire,Portugais,Étude supérieure – doctorat,Étude secondaire – 12e année de scolarité ou équivalent,Personnel administratif,Personnel administratif,Non,Non,Non,Oui,Homme,Non,19,Non,0,5,11,4,11.0,0,0,5,8,4,12.25,0,15.5,2.8,-4.06,0
Célibataire,2e phase – contingent général,1,Conception de communications,Jour,Étude secondaire,Portugais,Cours Général d'Administration et de Commerce,Étude de base de 2e cycle (6e/7e/8e année) ou équivalent,Travailleurs sans compétences,"Ouvriers qualifiés de l’industrie, de la construction et des artisans",Non,Non,Non,Oui,Homme,Oui,18,Non,0,6,6,6,13.666666666666666,0,0,6,6,6,12.0,0,12.4,0.5,1.79,1
Célibataire,2e phase – contingent général,4,Génie informatique,Jour,Étude secondaire,Portugais,Étude secondaire – 12e année de scolarité ou équivalent,Étude supérieure – diplôme,"Représentants du Pouvoir Législatif et des Organes Exécutifs, Directeurs et Dirigeants Exécutifs",Personnel administratif,Oui,Non,Non,Oui,Homme,Non,19,Non,0,5,6,5,14.6,0,0,5,5,5,15.2,0,8.9,1.4,3.51,0
Célibataire,1ère phase – contingent général,1,Soins infirmier,Jour,Étude secondaire,Portugais,Étude secondaire – 12e année de scolarité ou équivalent,Étude de base de 3e cycle (9ème/10ème/11ème année) ou équivalent,Travailleurs sans compétences,Travailleurs sans compétences,Non,Non,Non,Oui,Homme,Oui,19,Non,0,8,8,7,12.514285714285714,0,0,8,8,7,12.514285714285714,0,12.7,3.7,-1.7,1
Union de fait,Plus de 23 ans,1,Gestion,Jour,Étude secondaire,Portugais,Étude secondaire – 12e année de scolarité ou équivalent,Étude de base de 3e cycle (9ème/10ème/11ème année) ou équivalent,Personnel administratif,"Ouvriers qualifiés de l’industrie, de la construction et des artisans",Non,Non,Non,Non,Homme,Non,29,Non,0,5,5,1,13.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,0
Célibataire,2e phase – contingent général,1,Génie informatique,Jour,Étude secondaire,Portugais,Cours de commerce général,Étude de base de 1er cycle (4e/5e année) ou équivalent,Autre situation,"Travailleurs des services personnels, de la sécurité et de la sûreté et vendeurs",Oui,Non,Non,Oui,Homme,Non,21,Non,0,5,10,1,10.0,0,0,5,8,3,13.666666666666666,3,7.6,2.6,0.32,0
Célibataire,1ère phase – contingent général,3,Journalisme et communication,Jour,Étude secondaire,Portugais,Étude secondaire – 12e année de scolarité ou équivalent,Étude secondaire – 12e année de scolarité ou équivalent,Personnel administratif,"Ouvriers qualifiés de l’industrie, de la construction et des artisans",Oui,Non,Oui,Oui,Homme,Oui,18,Non,0,6,6,6,14.333333333333334,0,0,6,6,6,15.333333333333334,0,11.1,0.6,2.02,1
Célibataire,2e phase – contingent général,1,Tourisme,Jour,Étude secondaire,Portugais,Cours de commerce général,Étude secondaire – 12e année de scolarité ou équivalent,Travailleurs sans compétences,Travailleurs sans compétences,Non,Non,Non,Oui,Homme,Oui,20,Non,0,6,6,0,0.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,0
Célibataire,Plus de 23 ans,1,Gestion (présence en soirée),Soir,Étude secondaire,Portugais,Cours de commerce général,Étude de base de 1er cycle (4e/5e année) ou équivalent,Travailleurs sans compétences,"Ouvriers qualifiés de l’industrie, de la construction et des artisans",Non,Non,Non,Oui,Homme,Non,27,Non,0,5,7,1,11.0,0,0,5,7,0,0.0,0,13.9,-0.3,0.79,0
Célibataire,3ème phase – contingent général,2,Gestion,Jour,Étude secondaire,Portugais,Cours Général d'Administration et de Commerce,Étude de base de 1er cycle (4e/5e année) ou équivalent,"Travailleurs des services personnels, de la sécurité et de la sûreté et vendeurs",Travailleurs sans compétences,Oui,Non,Non,Oui,Homme,Non,20,Non,0,5,7,4,10.75,0,0,5,12,3,10.571428571428571,0,10.8,1.4,1.74,0
Célibataire,Plus de 23 ans,1,Gestion,Jour,Étude de base de 3e cycle (9ème/10ème/11ème année) ou équivalent,Portugais,Comptabilité et administration supplémentaires,Étude de base de 3e cycle (9ème/10ème/11ème année) ou équivalent,"Ouvriers qualifiés de l’industrie, de la construction et des artisans",Travailleurs sans compétences,Non,Non,Oui,Non,Homme,Non,28,Non,0,5,7,1,11.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,0
Célibataire,1ère phase – contingent général,1,Soins infirmiers vétérinaires,Jour,Étude secondaire,Portugais,Cours Général d'Administration et de Commerce,Étude de base de 3e cycle (9ème/10ème/11ème année) ou équivalent,Travailleurs sans compétences,Travailleurs sans compétences,Oui,Non,Non,Oui,Homme,Non,20,Non,0,5,8,5,12.8,0,0,5,9,4,13.666666666666666,1,10.8,1.4,1.74,1
Célibataire,Titulaires d'un diplôme de spécialisation technologique,1,Soins infirmiers vétérinaires,Jour,Cours de spécialisation technologique,Portugais,Étude secondaire – 12e année de scolarité ou équivalent,Étude secondaire – 12e année de scolarité ou équivalent,Personnel administratif,Personnel administratif,Non,Non,Non,Oui,Homme,Non,21,Non,1,5,15,3,12.333333333333334,2,0,5,7,5,11.4,0,9.4,-0.8,-3.12,1
Célibataire,Titulaires d'un diplôme de spécialisation technologique,1,Agronomie,Jour,Cours de spécialisation technologique,Portugais,Étude secondaire – 12e année de scolarité ou équivalent,Étude supérieure – diplôme,Travailleurs sans compétences,Spécialistes en activités intellectuelles et scientifiques,Oui,Non,Oui,Non,Homme,Non,23,Non,0,6,12,2,11.333333333333334,0,0,6,8,2,13.0,0,13.9,-0.3,0.79,0
Célibataire,1ère phase – contingent général,1,Service social,Jour,Étude secondaire,Portugais,Cours de commerce général,Étude secondaire – 12e année de scolarité ou équivalent,"Ouvriers qualifiés de l’industrie, de la construction et des artisans",Techniciens et professions de niveau intermédiaire,Oui,Non,Non,Oui,Homme,Non,18,Non,0,6,10,5,11.6,0,0,6,6,6,11.166666666666666,0,10.8,1.4,1.74,1
Célibataire,1ère phase – contingent général,1,Conception d'animation et multimédia,Jour,Étude secondaire,Portugais,Étude secondaire – 12e année de scolarité ou équivalent,Autre – 11e année de scolarité,Personnel administratif,Personnel administratif,Oui,Non,Non,Oui,Homme,Oui,20,Non,8,14,15,12,10.923076923076923,0,7,13,14,11,12.181818181818182,0,11.1,0.6,2.02,1
Célibataire,1ère phase – contingent général,1,Conception d'animation et multimédia,Jour,Étude secondaire,Portugais,Étude secondaire – 12e année de scolarité ou équivalent,Étude de base de 2e cycle (6e/7e/8e année) ou équivalent,Personnel administratif,"Travailleurs des services personnels, de la sécurité et de la sûreté et vendeurs",Oui,Non,Non,Oui,Homme,Non,19,Non,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,1
Marié(e),Plus de 23 ans,1,Soins infirmier,Jour,Étude supérieure – diplôme,Portugais,Étude secondaire – 12e année de scolarité ou équivalent,Étude secondaire – 12e année de scolarité ou équivalent,Personnel administratif,"Agriculteurs et travailleurs qualifiés de l’agriculture, des pêches et des forêts",Non,Non,Non,Oui,Homme,Non,32,Non,0,7,7,7,13.62857142857143,0,0,8,8,8,13.9125,0,13.9,-0.3,0.79,1
Célibataire,1ère phase – contingent général,6,Tourisme,Jour,Étude secondaire,Portugais,Cours de commerce général,Étude de base de 3e cycle (9ème/10ème/11ème année) ou équivalent,Travailleurs sans compétences,Travailleurs sans compétences,Oui,Non,Non,Oui,Homme,Non,20,Non,0,6,16,3,10.333333333333334,0,0,6,16,1,11.0,0,10.8,1.4,1.74,0
Célibataire,Plus de 23 ans,1,Agronomie,Jour,Étude secondaire,Portugais,Comptabilité et administration supplémentaires,Étude de base de 1er cycle (4e/5e année) ou équivalent,"Ouvriers qualifiés de l’industrie, de la construction et des artisans","Ouvriers qualifiés de l’industrie, de la construction et des artisans",Non,Non,Non,Oui,Homme,Non,32,Non,12,18,25,18,13.736842105263158,0,10,13,15,12,13.75,1,15.5,2.8,-4.06,1
Célibataire,Titulaires d'un diplôme de spécialisation technologique,1,Conception de communications,Jour,Cours de spécialisation technologique,Portugais,Étude secondaire – 12e année de scolarité ou équivalent,Étude de base de 2e cycle (6e/7e/8e année) ou équivalent,"Travailleurs des services personnels, de la sécurité et de la sûreté et vendeurs","Travailleurs des services personnels, de la sécurité et de la sûreté et vendeurs",Oui,Oui,Non,Oui,Homme,Oui,21,Non,2,7,7,4,11.5,0,5,9,10,7,12.142857142857142,0,12.4,0.5,1.79,1
